time,elpsec,O2Hb_1,O2Hb_2,Comment,A kind of odor,Timing
16:11,0,0,0,,,
16:11,0.16,0.16,-0.01,,,
16:11,0.33,0.14,-0.08,,,
16:11,0.49,0.1,-0.27,,,
16:11,0.66,0.38,-0.09,,,
16:11,0.82,0.31,-0.16,,,
16:11,0.99,0.21,-0.28,,,
16:11,1.15,0.43,-0.05,,,
16:11,1.32,0.36,-0.18,,,
16:11,1.48,0.27,-0.37,,,
16:11,1.65,0.44,-0.22,,,
16:11,1.81,0.39,-0.28,,,
16:11,1.98,0.4,-0.24,,,
16:11,2.14,0.52,-0.08,,,
16:11,2.31,0.47,-0.13,,,
16:11,2.47,0.65,0.08,,,
16:11,2.64,0.8,0.2,,,
16:11,2.8,0.73,0.12,,,
16:11,2.97,0.95,0.33,,,
16:11,3.13,1,0.41,,,
16:11,3.3,0.94,0.34,,,
16:11,3.46,1.17,0.64,,,
16:11,3.63,1.1,0.57,,,
16:11,3.79,1.01,0.41,,,
16:11,3.96,1.11,0.52,,,
16:11,4.12,1.07,0.42,,,
16:11,4.29,0.89,0.49,,,
16:11,4.45,0.92,0.72,,,
16:11,4.62,0.61,0.61,,,
16:11,4.78,0.3,0.28,,,
16:11,4.95,0.35,0.3,,,
16:11,5.11,0.14,0,,,
16:11,5.28,-0.12,-0.15,,,
16:11,5.44,-0.07,0.01,,,
16:11,5.61,-0.38,-0.23,,,
16:11,5.77,-0.46,-0.23,,,
16:11,5.94,-0.29,0.1,,,
16:11,6.1,-0.38,0.01,,,
16:11,6.27,-0.2,0.18,,,
16:11,6.43,-0.09,0.32,,,
16:11,6.6,-0.27,0.08,,,
16:11,6.76,-0.15,0.24,,,
16:11,6.93,-0.18,0.22,,,
16:11,7.09,-0.31,0.15,,,
16:11,7.26,-0.09,0.45,,,
16:11,7.42,-0.21,0.31,,,
16:11,7.59,-0.29,0.12,,,
16:11,7.75,-0.19,0.31,,,
16:11,7.92,-0.29,0.14,,,
16:11,8.08,-0.39,0.05,,,
16:11,8.25,-0.22,0.27,,,
16:11,8.41,-0.35,0.15,,,
16:12,8.58,-0.44,0.03,,,
16:12,8.74,-0.14,0.24,,,
16:12,8.91,-0.33,0.1,,,
16:12,9.07,-0.42,-0.01,,,
16:12,9.24,-0.23,0.17,,,
16:12,9.4,-0.37,0.05,,,
16:12,9.57,-0.51,-0.05,,,
16:12,9.73,-0.23,0.2,,,
16:12,9.9,-0.25,0.06,,,
16:12,10.06,-0.48,-0.07,,,
16:12,10.23,-0.22,0.16,,,
16:12,10.39,-0.27,0.13,,,
16:12,10.56,-0.46,-0.07,,,
16:12,10.72,-0.24,0.1,,,
16:12,10.89,-0.25,0.13,,,
16:12,11.05,-0.41,-0.07,,,
16:12,11.22,-0.37,-0.01,,,
16:12,11.38,-0.19,0.13,,,
16:12,11.55,-0.33,0.01,,,
16:12,11.71,-0.3,0.04,,,
16:12,11.88,-0.12,0.13,,,
16:12,12.04,-0.27,0.03,,,
16:12,12.21,-0.32,-0.03,,,
16:12,12.37,-0.15,0.18,,,
16:12,12.54,-0.21,0.08,,,
16:12,12.7,-0.33,-0.03,,,
16:12,12.87,-0.1,0.25,,,
16:12,13.03,-0.18,0.11,,,
16:12,13.2,-0.36,-0.05,,,
16:12,13.36,-0.08,0.18,,,
16:12,13.53,-0.19,0.13,,,
16:12,13.69,-0.3,-0.05,,,
16:12,13.86,-0.07,0.23,,,
16:12,14.02,-0.12,0.15,,,
16:12,14.19,-0.25,-0.01,,,
16:12,14.35,0.04,0.22,,,
16:12,14.52,-0.04,0.18,,,
16:12,14.68,-0.27,0.03,,,
16:12,14.85,0.06,0.27,,,
16:12,15.01,0.04,0.29,,,
16:12,15.18,-0.14,0.16,,,
16:12,15.34,0.19,0.37,,,
16:12,15.51,0.13,0.35,,,
16:12,15.67,-0.09,0.23,,,
16:12,15.84,0.21,0.49,,,
16:12,16,0.14,0.42,,,
16:12,16.17,-0.03,0.25,,,
16:12,16.33,0.27,0.45,,,
16:12,16.5,0.11,0.28,,,
16:12,16.66,-0.03,0.24,,,
16:12,16.83,0.27,0.47,,,
16:12,16.99,0.02,0.35,,,
16:12,17.16,0.13,0.38,,,
16:12,17.32,0.33,0.52,,,
16:12,17.49,0.1,0.36,,,
16:12,17.65,0.4,0.54,,,
16:12,17.82,0.46,0.63,,,
16:12,17.98,0.29,0.52,,,
16:12,18.15,0.54,0.74,,,
16:12,18.31,0.45,0.62,,,
16:12,18.48,0.32,0.5,,,
16:12,18.64,0.57,0.7,,,
16:12,18.81,0.43,0.59,,,
16:12,18.97,0.43,0.59,,,
16:12,19.14,0.6,0.78,,,
16:12,19.3,0.37,0.67,,,
16:12,19.47,0.58,0.8,,,
16:12,19.63,0.63,0.89,,,
16:12,19.8,0.46,0.73,,,
16:12,19.96,0.67,0.97,,,
16:12,20.13,0.64,0.96,,,
16:12,20.29,0.6,0.92,,,
16:12,20.46,0.73,1.11,,,
16:12,20.62,0.65,0.95,,,
16:12,20.79,0.71,1.03,,,
16:12,20.95,0.76,1.09,,,
16:12,21.12,0.59,0.89,,,
16:12,21.28,0.74,1.02,,,
16:12,21.45,0.75,1.02,,,
16:12,21.61,0.49,0.87,,,
16:12,21.78,0.7,1.03,,,
16:12,21.94,0.66,0.98,,,
16:12,22.11,0.43,0.78,,,
16:12,22.27,0.69,0.95,,,
16:12,22.44,0.55,0.84,,,
16:12,22.6,0.32,0.62,,,
16:12,22.77,0.58,0.91,,,
16:12,22.93,0.51,0.75,,,
16:12,23.1,0.38,0.65,,,
16:12,23.26,0.63,0.83,,,
16:12,23.43,0.4,0.67,,,
16:12,23.59,0.27,0.57,,,
16:12,23.76,0.51,0.82,,,
16:12,23.92,0.24,0.65,,,
16:12,24.09,0.29,0.56,,,
16:12,24.25,0.53,0.8,,,
16:12,24.42,0.32,0.68,,,
16:12,24.58,0.39,0.75,,,
16:12,24.75,0.61,0.92,,,
16:12,24.91,0.42,0.66,,,
16:12,25.08,0.49,0.74,,,
16:12,25.24,0.56,0.76,,,
16:12,25.41,0.38,0.53,,,
16:12,25.57,0.55,0.68,,,
16:12,25.74,0.52,0.56,,,
16:12,25.9,0.36,0.33,,,
16:12,26.07,0.47,0.46,,,
16:12,26.23,0.38,0.34,,,
16:12,26.4,0.22,0.12,,,
16:12,26.56,0.42,0.33,,,
16:12,26.73,0.36,0.31,,,
16:12,26.89,0.18,0.14,,,
16:12,27.06,0.39,0.42,,,
16:12,27.22,0.32,0.32,,,
16:12,27.39,0.17,0.17,,,
16:12,27.55,0.39,0.52,,,
16:12,27.72,0.31,0.47,,,
16:12,27.88,0.18,0.28,,,
16:12,28.05,0.37,0.59,,,
16:12,28.21,0.28,0.45,,,
16:12,28.38,0.2,0.29,,,
16:12,28.54,0.35,0.59,,,
16:12,28.71,0.24,0.4,,,
16:12,28.87,0.14,0.23,,,
16:12,29.04,0.35,0.54,,,
16:12,29.2,0.26,0.55,,,
16:12,29.37,0.16,0.37,,,
16:12,29.53,0.39,0.62,,,
16:12,29.7,0.3,0.57,,,
16:12,29.86,0.18,0.41,,,
16:12,30.03,0.4,0.65,,,
16:12,30.19,0.38,0.61,,,
16:12,30.36,0.2,0.38,,,
16:12,30.52,0.45,0.56,,,
16:12,30.69,0.31,0.41,,,
16:12,30.85,0.13,0.2,,,
16:12,31.02,0.46,0.43,,,
16:12,31.18,0.33,0.29,,,
16:12,31.35,0.05,0,,,
16:12,31.51,0.17,0.11,,,
16:12,31.68,0.04,0,,,
16:12,31.84,-0.21,-0.13,,,
16:12,32.01,0.09,0.07,,,
16:12,32.17,0.09,0.1,,,
16:12,32.34,-0.09,-0.13,,,
16:12,32.5,0.18,0.1,,,
16:12,32.67,0.19,0.05,,,
16:12,32.83,0.01,-0.16,,,
16:12,33,0.09,-0.06,,,
16:12,33.16,0.23,0.07,,,
16:12,33.33,0.04,-0.1,,,
16:12,33.49,-0.05,-0.17,,,
16:12,33.66,0.25,0.21,,,
16:12,33.82,0.06,0.12,,,
16:12,33.99,-0.09,-0.12,,,
16:12,34.15,0.07,0.03,,,
16:12,34.32,0.14,0.16,,,
16:12,34.48,-0.04,-0.09,,,
16:12,34.65,-0.11,-0.16,,,
16:12,34.81,0.11,0.07,,,
16:12,34.98,-0.01,-0.12,,,
16:12,35.14,-0.19,-0.34,,,
16:12,35.31,0.02,-0.07,,,
16:12,35.47,0,-0.09,,,
16:12,35.64,-0.24,-0.4,,,
16:12,35.8,-0.18,-0.36,,,
16:12,35.97,-0.05,-0.15,,,
16:12,36.13,-0.3,-0.35,,,
16:12,36.3,-0.42,-0.41,,,
16:12,36.46,-0.17,-0.13,,,
16:12,36.63,-0.37,-0.27,,,
16:12,36.79,-0.58,-0.51,,,
16:12,36.96,-0.22,-0.14,,,
16:12,37.12,-0.23,-0.18,,,
16:12,37.29,-0.53,-0.4,,,
16:12,37.45,-0.27,-0.13,,,
16:12,37.62,-0.22,-0.02,,,
16:12,37.78,-0.41,-0.23,,,
16:12,37.95,-0.33,-0.16,,,
16:12,38.11,-0.11,0.16,,,
16:12,38.28,-0.17,-0.01,,,
16:12,38.44,-0.24,-0.06,,,
16:12,38.61,0.1,0.23,,,
16:12,38.77,0.03,0.08,,,
16:12,38.94,-0.05,-0.09,,,
16:12,39.1,0.24,0.18,,,
16:12,39.27,0.18,0.1,,,
16:12,39.43,0.09,-0.03,,,
16:12,39.6,0.29,0.24,,,
16:12,39.76,0.27,0.18,,,
16:12,39.93,0.14,0,,,
16:12,40.09,0.43,0.23,,,
16:12,40.26,0.36,0.25,,,
16:12,40.42,0.2,0.13,,,
16:12,40.59,0.48,0.38,,,
16:12,40.75,0.38,0.37,,,
16:12,40.92,0.32,0.25,,,
16:12,41.08,0.64,0.52,,,
16:12,41.25,0.6,0.55,,,
16:12,41.41,0.39,0.39,,,
16:12,41.58,0.59,0.53,,,
16:12,41.74,0.64,0.43,,,
16:12,41.91,0.2,0.06,,,
16:12,42.07,0.3,0.14,,,
16:12,42.24,0.33,0.23,,,
16:12,42.4,0.11,0.01,,,
16:12,42.57,0.23,0.14,,,
16:12,42.73,0.27,0.26,,,
16:12,42.9,0.06,0.12,,,
16:12,43.06,0.28,0.43,,,
16:12,43.23,0.51,0.61,,,
16:12,43.39,0.37,0.5,,,
16:12,43.56,0.6,0.69,,,
16:12,43.72,0.64,0.73,,,
16:12,43.89,0.51,0.5,,,
16:12,44.05,0.76,0.73,,,
16:12,44.22,0.77,0.77,,,
16:12,44.38,0.62,0.58,,,
16:12,44.55,0.84,0.81,,,
16:12,44.71,0.79,0.73,,,
16:12,44.88,0.66,0.59,,,
16:12,45.04,0.93,0.82,,,
16:12,45.21,0.88,0.78,,,
16:12,45.37,0.74,0.69,,,
16:12,45.54,1.04,0.86,,,
16:12,45.7,0.95,0.81,,,
16:12,45.87,0.91,0.73,,,
16:12,46.03,1.17,0.91,,,
16:12,46.2,1,0.82,,,
16:12,46.36,0.98,0.77,,,
16:12,46.53,1.24,1.04,,,
16:12,46.69,1.06,0.81,,,
16:12,46.86,0.93,0.65,,,
16:12,47.02,1.1,0.8,,,
16:12,47.19,1.03,0.58,,,
16:12,47.35,1.07,0.59,,,
16:12,47.52,1.38,0.87,,,
16:12,47.68,1.19,0.73,,,
16:12,47.85,1.38,0.86,,,
16:12,48.01,1.3,0.8,,,
16:12,48.18,1.08,0.55,,,
16:12,48.34,1.38,0.86,,,
16:12,48.51,1.24,0.81,,,
16:12,48.67,1.18,0.76,,,
16:12,48.84,1.42,0.9,,,
16:12,49,1.23,0.69,,,
16:12,49.17,1.31,0.74,,,
16:12,49.33,1.48,0.87,,,
16:12,49.5,1.22,0.66,,,
16:12,49.66,1.51,0.82,,,
16:12,49.83,1.5,0.77,,,
16:12,49.99,1.27,0.66,,,
16:12,50.16,1.69,0.87,,,
16:12,50.32,1.64,0.82,,,
16:12,50.49,1.57,0.71,,,
16:12,50.65,1.81,0.92,,,
16:12,50.82,1.77,0.87,,,
16:12,50.98,1.72,0.86,,,
16:12,51.15,1.85,1.06,,,
16:12,51.31,1.78,0.88,,,
16:12,51.48,1.74,0.93,,,
16:12,51.64,1.78,1.06,,,
16:12,51.81,1.36,0.82,,,
16:12,51.97,1.15,0.63,,,
16:12,52.14,1.3,0.79,,,
16:12,52.3,1.1,0.65,,,
16:12,52.47,1.03,0.56,,,
16:12,52.63,1.22,0.81,,,
16:12,52.8,1.18,0.74, EVNT1,control,stimulation start
16:12,52.96,0.98,0.59,,,
16:12,53.13,1.11,0.67,,,
16:12,53.29,1.16,0.66,,,
16:12,53.46,0.91,0.47,,,
16:12,53.62,1.07,0.47,,,
16:12,53.79,1.15,0.5,,,
16:12,53.95,0.93,0.28,,,
16:12,54.12,1.06,0.13,,,
16:12,54.28,1.2,0.15,,,
16:12,54.45,0.94,-0.07,,,
16:12,54.61,1,-0.04,,,
16:12,54.78,1.15,0.03,,,
16:12,54.94,0.9,-0.18,,,
16:12,55.11,1.08,-0.11,,,
16:12,55.27,1.21,-0.06,,,
16:12,55.44,0.95,-0.26,,,
16:12,55.6,0.99,-0.25,,,
16:12,55.77,1.15,-0.17,,,
16:12,55.93,1.02,-0.42,,,
16:12,56.1,0.92,-0.43,,,
16:12,56.26,1.01,-0.14,,,
16:12,56.43,0.7,-0.26,,,
16:12,56.59,0.64,-0.29,,,
16:12,56.76,0.71,-0.08,,,
16:12,56.92,0.4,-0.3,,,
16:12,57.09,0.48,-0.2,,,
16:12,57.25,0.68,0.03,,,
16:12,57.42,0.48,-0.14,,,
16:12,57.58,0.56,0.01,,,
16:12,57.75,0.77,0.17,,,
16:12,57.91,0.57,0,,,
16:12,58.08,0.72,0.17,,,
16:12,58.24,0.76,0.26,,,
16:12,58.41,0.52,0.06,,,
16:12,58.57,0.79,0.28,,,
16:12,58.74,0.75,0.3,,,
16:12,58.9,0.55,0.1,,,
16:12,59.07,0.81,0.33,,,
16:12,59.23,0.28,0.12,,,
16:12,59.4,0.14,0.01,,,
16:12,59.56,0.47,0.3,,,
16:12,59.73,0.44,0.34,,,
16:12,59.89,0.22,0.08,,,
16:12,60.06,0.45,0.29,,,
16:12,60.22,0.3,0.19,,,
16:12,60.39,0.05,-0.05,,,
16:12,60.55,0.33,0.2,,,
16:12,60.72,0.38,0.33,,,
16:12,60.88,0.24,0.23,,,
16:12,61.05,0.48,0.49,,,
16:12,61.21,0.54,0.44,,,
16:12,61.38,0.36,0.26,,,
16:12,61.54,0.56,0.55,,,
16:12,61.71,0.75,0.66,,,
16:12,61.87,0.58,0.41,,,
16:12,62.04,0.71,0.46,,,
16:12,62.2,0.52,0.51,,,
16:12,62.37,0.32,0.32,,,
16:12,62.53,0.35,0.41,,,
16:12,62.7,0.49,0.62,,,
16:12,62.86,0.37,0.4,,,
16:12,63.03,0.44,0.42,,,
16:12,63.19,0.61,0.64,,,
16:12,63.36,0.43,0.45,,,
16:12,63.52,0.33,0.36,,,
16:12,63.69,0.55,0.61,,,
16:12,63.85,0.43,0.49,,,
16:12,64.02,0.32,0.32,,,
16:12,64.18,0.55,0.61,,,
16:12,64.35,0.51,0.55,,,
16:12,64.51,0.31,0.31,,,
16:12,64.68,0.5,0.56,,,
16:12,64.84,0.41,0.43,,,
16:12,65.01,0.1,0.21,,,
16:12,65.17,0.32,0.48,,,
16:12,65.34,0.16,0.42,,,
16:12,65.5,-0.11,0.15,,,
16:12,65.67,0.23,0.33,,,
16:12,65.83,0.42,0.62,,,
16:12,66,0.54,0.55,,,
16:12,66.16,0.94,0.51,,,
16:12,66.33,0.7,0.37,,,
16:12,66.49,0.35,0.33,,,
16:12,66.66,0.63,0.61,,,
16:12,66.82,0.59,0.54,,,
16:12,66.99,0.57,0.31,,,
16:12,67.15,0.92,0.54,,,
16:12,67.32,0.73,0.46,,,
16:12,67.48,0.52,0.32,,,
16:12,67.65,0.92,0.59,,,
16:12,67.81,0.88,0.48,,,
16:12,67.98,0.67,0.27,,,
16:12,68.14,0.97,0.48,,,
16:12,68.31,0.94,0.4,,,
16:12,68.47,0.68,0.22,,,
16:12,68.64,0.86,0.34,,,
16:13,68.8,0.86,0.37,,,
16:13,68.97,0.5,0.14,,,
16:13,69.13,0.4,0.07,,,
16:13,69.3,0.35,0.09,,,
16:13,69.46,0,-0.32,,,
16:13,69.63,-0.08,-0.16,,,
16:13,69.79,0.21,0.22,,,
16:13,69.96,0.03,0.1,,,
16:13,70.12,-0.08,0.07,,,
16:13,70.29,-0.09,0.18,,,
16:13,70.45,-0.22,-0.04,,,
16:13,70.62,-0.05,0,,,
16:13,70.78,0.03,0.14,,,
16:13,70.95,-0.14,-0.06,,,
16:13,71.11,-0.02,0.14,,,
16:13,71.28,-0.01,0.11,,,
16:13,71.44,-0.22,-0.07,,,
16:13,71.61,0.09,0.17,,,
16:13,71.77,-0.02,0.05,,,
16:13,71.94,0.06,0.05,,,
16:13,72.1,0.2,0.18,,,
16:13,72.27,-0.02,-0.1,,,
16:13,72.43,0.18,0.04,,,
16:13,72.6,0.15,0.06,,,
16:13,72.76,0.09,-0.05,,,
16:13,72.93,0.38,0.13,,,
16:13,73.09,0.3,-0.02,,,
16:13,73.26,0.27,-0.08,,,
16:13,73.42,0.48,0.08,,,
16:13,73.59,0.25,-0.05,,,
16:13,73.75,0.34,0.12,,,
16:13,73.92,0.49,0.15,,,
16:13,74.08,0.36,0.01,,,
16:13,74.25,0.69,0.18,,,
16:13,74.41,0.67,0.12,,,
16:13,74.58,0.55,0.02,,,
16:13,74.74,0.9,0.26,,,
16:13,74.91,0.68,0.17,,,
16:13,75.07,0.56,0.1,,,
16:13,75.24,0.99,0.43,,,
16:13,75.4,0.86,0.26,,,
16:13,75.57,0.86,0.17,,,
16:13,75.73,1.12,0.27,,,
16:13,75.9,1.01,0.04,,,
16:13,76.06,1.19,0.06,,,
16:13,76.23,1.29,0.04,,,
16:13,76.39,1.22,-0.19,,,
16:13,76.56,1.55,-0.08,,,
16:13,76.72,1.63,-0.27,,,
16:13,76.89,1.62,-0.35,,,
16:13,77.05,1.97,-0.06,,,
16:13,77.22,1.74,-0.11,,,
16:13,77.38,1.62,-0.07,,,
16:13,77.55,1.79,0.22,,,
16:13,77.71,1.47,0.29,,,
16:13,77.88,1.36,0.6,,,
16:13,78.04,1.43,1.07,,,
16:13,78.21,0.88,0.83,,,
16:13,78.37,0.7,0.73,,,
16:13,78.54,0.79,0.73,,,
16:13,78.7,0.54,0.43,,,
16:13,78.87,0.55,0.53,,,
16:13,79.03,0.66,0.74,,,
16:13,79.2,0.47,0.58,,,
16:13,79.36,0.51,0.51,,,
16:13,79.53,0.61,0.66,,,
16:13,79.69,0.49,0.44,,,
16:13,79.86,0.39,0.35,,,
16:13,80.02,0.59,0.56,,,
16:13,80.19,0.42,0.38,,,
16:13,80.35,0.17,0.16,,,
16:13,80.52,0.37,0.44,,,
16:13,80.68,0.16,0.31,,,
16:13,80.85,-0.09,0.08,,,
16:13,81.01,0.23,0.32,,,
16:13,81.18,0.2,0.4,,,
16:13,81.34,-0.06,0.24,,,
16:13,81.51,0.13,0.42,,,
16:13,81.67,0.18,0.44,,,
16:13,81.84,-0.07,0.23,,,
16:13,82,-0.01,0.35,,,
16:13,82.17,0.06,0.5,,,
16:13,82.33,-0.17,0.25,,,
16:13,82.5,-0.13,0.3,,,
16:13,82.66,-0.05,0.46,,,
16:13,82.83,-0.26,0.3,,,
16:13,82.99,-0.19,0.48,,,
16:13,83.16,-0.03,0.53,,,
16:13,83.32,-0.27,0.36,,,
16:13,83.49,-0.09,0.53,,,
16:13,83.65,0.06,0.62,,,
16:13,83.82,-0.22,0.29,,,
16:13,83.98,0.21,0.55,,,
16:13,84.15,0.17,0.52,,,
16:13,84.31,-0.18,0.17,,,
16:13,84.48,-0.06,0.23,,,
16:13,84.64,0.12,0.28, EVNT2,control,stimulation stop
16:13,84.81,0.15,0.08,,,
16:13,84.97,0.31,0.25,,,
16:13,85.14,0.27,0.23,,,
16:13,85.3,-0.17,-0.12,,,
16:13,85.47,-0.02,0.02,,,
16:13,85.63,0,0.2,,,
16:13,85.8,-0.34,-0.12,,,
16:13,85.96,-0.39,0.03,,,
16:13,86.13,-0.49,0.15,,,
16:13,86.29,-0.76,0.01,,,
16:13,86.46,-0.55,0.28,,,
16:13,86.62,-0.51,0.44,,,
16:13,86.79,-0.54,0.52,,,
16:13,86.95,-0.14,0.91,,,
16:13,87.12,-0.15,0.87,,,
16:13,87.28,-0.28,0.51,,,
16:13,87.45,0,0.56,,,
16:13,87.61,-0.07,0.4,,,
16:13,87.78,-0.21,0.21,,,
16:13,87.94,0.01,0.53,,,
16:13,88.11,-0.09,0.42,,,
16:13,88.27,-0.22,0.3,,,
16:13,88.44,-0.05,0.57,,,
16:13,88.6,-0.27,0.29,,,
16:13,88.77,-0.41,0.21,,,
16:13,88.93,-0.24,0.55,,,
16:13,89.1,-0.47,0.23,,,
16:13,89.26,-0.69,0.09,,,
16:13,89.43,-0.33,0.49,,,
16:13,89.59,-0.39,0.46,,,
16:13,89.76,-0.53,0.31,,,
16:13,89.92,-0.27,0.7,,,
16:13,90.09,-0.22,0.73,,,
16:13,90.25,-0.37,0.57,,,
16:13,90.42,0,0.86,,,
16:13,90.58,0.18,0.96,,,
16:13,90.75,0.07,0.75,,,
16:13,90.91,0.21,0.9,,,
16:13,91.08,0.52,1.14,,,
16:13,91.24,0.31,0.93,,,
16:13,91.41,0.28,0.81,,,
16:13,91.57,0.69,1.11,,,
16:13,91.74,0.49,1.01,,,
16:13,91.9,0.26,0.81,,,
16:13,92.07,0.69,1.03,,,
16:13,92.23,0.56,0.99,,,
16:13,92.4,0.35,0.8,,,
16:13,92.56,0.57,0.83,,,
16:13,92.73,0.39,0.8,,,
16:13,92.89,0.11,0.66,,,
16:13,93.06,0.4,0.78,,,
16:13,93.22,0.29,0.7,,,
16:13,93.39,-0.05,0.53,,,
16:13,93.55,0.3,0.67,,,
16:13,93.72,0.23,0.6,,,
16:13,93.88,0.03,0.44,,,
16:13,94.05,0.34,0.7,,,
16:13,94.21,0.24,0.68,,,
16:13,94.38,0.08,0.52,,,
16:13,94.54,0.43,0.81,,,
16:13,94.71,0.27,0.72,,,
16:13,94.87,0.08,0.52,,,
16:13,95.04,0.45,0.72,,,
16:13,95.2,0.21,0.73,,,
16:13,95.37,0.17,0.62,,,
16:13,95.53,0.42,0.86,,,
16:13,95.7,0.08,0.67,,,
16:13,95.86,0.22,0.64,,,
16:13,96.03,0.41,0.91,,,
16:13,96.19,0.19,0.76,,,
16:13,96.36,0.31,0.84,,,
16:13,96.52,0.43,1.03,,,
16:13,96.69,0.2,0.83,,,
16:13,96.85,0.36,0.97,,,
16:13,97.02,0.43,0.98,,,
16:13,97.18,0.24,0.78,,,
16:13,97.35,0.49,0.96,,,
16:13,97.51,0.34,0.86,,,
16:13,97.68,0.26,0.7,,,
16:13,97.84,0.49,0.93,,,
16:13,98.01,0.45,0.71,,,
16:13,98.17,0.57,0.69,,,
16:13,98.34,0.64,0.78,,,
16:13,98.5,0.54,0.61,,,
16:13,98.67,0.74,0.89,,,
16:13,98.83,0.71,0.94,,,
16:13,99,0.58,0.82,,,
16:13,99.16,0.87,1.11,,,
16:13,99.33,0.62,1,,,
16:13,99.49,0.54,0.95,,,
16:13,99.66,0.54,0.86,,,
16:13,99.82,0.21,0.52,,,
16:13,99.99,0.57,0.82,,,
16:13,100.15,0.64,1.3,,,
16:13,100.32,0.47,1.33,,,
16:13,100.48,0.81,1.35,,,
16:13,100.65,0.68,1.09,,,
16:13,100.81,0.7,1.03,,,
16:13,100.98,0.89,1.3,,,
16:13,101.14,0.76,1.16,,,
16:13,101.31,0.95,1.27,,,
16:13,101.47,0.96,1.28,,,
16:13,101.64,0.73,1.12,,,
16:13,101.8,0.95,1.24,,,
16:13,101.97,0.77,1.15,,,
16:13,102.13,0.68,1.02,,,
16:13,102.3,0.94,1.11,,,
16:13,102.46,0.61,0.84,,,
16:13,102.63,0.73,0.99,,,
16:13,102.79,0.75,1.03,,,
16:13,102.96,0.5,0.8,,,
16:13,103.12,0.84,1.01,,,
16:13,103.29,0.54,0.85,,,
16:13,103.45,0.53,0.81,,,
16:13,103.62,0.76,0.95,,,
16:13,103.78,0.42,0.71,,,
16:13,103.95,0.65,0.77,,,
16:13,104.11,0.64,0.67,,,
16:13,104.28,0.48,0.52,,,
16:13,104.44,0.81,0.68,,,
16:13,104.61,0.62,0.53,,,
16:13,104.77,0.65,0.45,,,
16:13,104.94,0.76,0.56,,,
16:13,105.1,0.57,0.4,,,
16:13,105.27,0.84,0.56,,,
16:13,105.43,0.76,0.52,,,
16:13,105.6,0.68,0.5,,,
16:13,105.76,0.93,0.71,,,
16:13,105.93,0.73,0.55,,,
16:13,106.09,0.85,0.67,,,
16:13,106.26,0.9,0.66,,,
16:13,106.42,0.68,0.54,,,
16:13,106.59,0.95,0.8,,,
16:13,106.75,0.91,0.73,,,
16:13,106.92,0.84,0.66,,,
16:13,107.08,1.04,0.89,,,
16:13,107.25,0.84,0.75,,,
16:13,107.41,0.85,0.8,,,
16:13,107.58,1.03,1.02,,,
16:13,107.74,0.82,0.77,,,
16:13,107.91,0.92,0.91,,,
16:13,108.07,0.97,1.07,,,
16:13,108.24,0.67,0.82,,,
16:13,108.4,0.91,1.07,,,
16:13,108.57,0.94,1.05,,,
16:13,108.73,0.71,0.8,,,
16:13,108.9,0.93,0.92,,,
16:13,109.06,0.76,0.89,,,
16:13,109.23,0.42,0.68,,,
16:13,109.39,0.82,0.95,,,
16:13,109.56,0.64,0.83,,,
16:13,109.72,0.56,0.74,,,
16:13,109.89,0.96,1,,,
16:13,110.05,0.8,0.9,,,
16:13,110.22,0.74,0.9,,,
16:13,110.38,0.99,1.13,,,
16:13,110.55,0.78,0.95,,,
16:13,110.71,0.88,1.07,,,
16:13,110.88,0.91,1.08,,,
16:13,111.04,0.71,0.83,,,
16:13,111.21,0.91,1.01,,,
16:13,111.37,0.71,0.94,,,
16:13,111.54,0.56,0.74,,,
16:13,111.7,0.83,1,,,
16:13,111.87,0.7,0.91,,,
16:13,112.03,0.52,0.8,,,
16:13,112.2,0.83,1.09,,,
16:13,112.36,0.72,0.98,,,
16:13,112.53,0.55,0.9,,,
16:13,112.69,0.88,1.18,,,
16:13,112.86,0.78,1.1,,,
16:13,113.02,0.65,0.87,,,
16:13,113.19,0.93,1.08,,,
16:13,113.35,0.74,0.98,,,
16:13,113.52,0.53,0.77,,,
16:13,113.68,0.71,0.94,,,
16:13,113.85,0.69,0.89,,,
16:13,114.01,0.48,0.71,,,
16:13,114.18,0.66,0.97,,,
16:13,114.34,0.49,0.89,,,
16:13,114.51,0.1,0.6,,,
16:13,114.67,0.31,0.81,,,
16:13,114.84,0.2,0.72,,,
16:13,115,0.04,0.56,,,
16:13,115.17,0.2,0.81,,,
16:13,115.33,-0.2,0.63,,,
16:13,115.5,-0.25,0.87,,,
16:13,115.66,0,1.32,,,
16:13,115.83,-0.07,1,,,
16:13,115.99,0.09,0.94,,,
16:13,116.16,0.29,1.03,,,
16:13,116.32,0.18,0.9,,,
16:13,116.49,0.41,1.13,,,
16:13,116.65,0.42,1.1,,,
16:13,116.82,0.33,0.94,,,
16:13,116.98,0.63,1.13,,,
16:13,117.15,0.47,1.02,,,
16:13,117.31,0.51,0.98,,,
16:13,117.48,0.71,1.2,,,
16:13,117.64,0.45,1,,,
16:13,117.81,0.49,1.1,,,
16:13,117.97,0.39,1.06,,,
16:13,118.14,-0.12,0.52,,,
16:13,118.3,0.03,0.42,,,
16:13,118.47,0,0.19,,,
16:13,118.63,-0.09,0.15,,,
16:13,118.8,0.32,0.65,,,
16:13,118.96,0.3,0.86,,,
16:13,119.13,0.45,1.06,,,
